id,user_id,meal_type,total_calories,total_protein,total_carbs,total_fat,satisfaction,created_at
bb76ff9a-13be-4f29-8d39-7523cc2e7436,90187390-6cac-4187-a585-4f3b7e0c9a05,snack,678,38.2,49.4,28.9,medium,2025-04-08T00:01:14.231482
e495f6d1-ea34-4d8d-a3a8-d620a568840c,90187390-6cac-4187-a585-4f3b7e0c9a05,snack,578,18.7,92.8,24.8,medium,2025-04-15T00:01:14.231488
dbf203bc-0d19-40ee-9377-f63e35423399,cefa5b71-0d2d-40f6-b063-b3b1d293213f,breakfast,742,38.9,97.7,16.1,low,2025-03-24T00:01:14.231496
7b18b163-dd1d-412c-b720-698942285356,cefa5b71-0d2d-40f6-b063-b3b1d293213f,breakfast,217,25.9,32.2,19.0,low,2025-04-21T00:01:14.231502
80e028df-2566-40e6-baf9-921ad2afbc74,cefa5b71-0d2d-40f6-b063-b3b1d293213f,lunch,878,29.4,90.2,12.7,medium,2025-04-15T00:01:14.231509
b924ca31-95ec-487c-9267-7bf384059550,64c769f4-03aa-48b2-ab57-cafff1a2b072,snack,754,38.7,84.1,14.4,medium,2025-04-14T00:01:14.231518
6ace720f-08a3-4607-b851-0a42b57db07b,64c769f4-03aa-48b2-ab57-cafff1a2b072,lunch,894,21.9,85.4,27.7,low,2025-04-21T00:01:14.231524
dacd79d5-773f-43e2-a028-ad09a42ef359,64c769f4-03aa-48b2-ab57-cafff1a2b072,snack,288,34.3,44.3,6.9,low,2025-04-06T00:01:14.231531
bf5d574b-b801-43a7-838f-e2901245efed,64c769f4-03aa-48b2-ab57-cafff1a2b072,breakfast,677,10.9,97.4,22.8,medium,2025-04-13T00:01:14.231538
78c5033c-ecc2-449e-8c6d-a8ddac3cfeb4,9fc328c5-97b7-4180-9f64-6748fffe9c69,dinner,483,23.2,92.1,24.3,medium,2025-03-27T00:01:14.231545
9872b919-8ea8-4003-a15b-7fffbcdf97ba,9fc328c5-97b7-4180-9f64-6748fffe9c69,lunch,214,35.1,50.3,25.5,high,2025-03-30T00:01:14.231553
71921cb4-dada-4300-914f-4ad4c7c0dc54,9fc328c5-97b7-4180-9f64-6748fffe9c69,snack,653,28.8,71.9,22.3,low,2025-04-21T00:01:14.231560
2a56d2f1-4ad9-448e-8260-64559799cdac,9fc328c5-97b7-4180-9f64-6748fffe9c69,lunch,492,14.7,94.1,8.1,medium,2025-04-12T00:01:14.231567
62bbdb14-3ea9-4b06-a8d0-2ee101e7aaa4,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,lunch,811,24.0,58.5,7.9,medium,2025-03-24T00:01:14.231576
6ba16170-3dfd-4abb-be83-55eb14166908,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,snack,593,36.4,36.3,16.3,low,2025-04-12T00:01:14.231583
db35e629-1fe4-4a4b-960a-fa75f3a40748,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,breakfast,726,17.1,33.2,14.7,high,2025-04-14T00:01:14.231591
51ee9070-4e5d-48a2-8d90-8fc426e84dc2,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,dinner,755,23.4,82.2,27.0,medium,2025-04-12T00:01:14.231598
5c018f60-fede-4107-9cba-38bbf8ae06d4,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,breakfast,560,8.4,35.2,9.6,medium,2025-03-31T00:01:14.231604
96d86a78-f242-4a47-a8f4-dab2d054fdff,4cdbd88b-7b7c-4eef-82ed-2d849b90c7b2,breakfast,491,11.6,60.0,26.0,medium,2025-04-23T00:01:14.231611
e85010c0-c171-42a1-9055-5b339e130d3f,ea1175e0-964d-46c2-9a87-a3aab5378408,breakfast,590,5.7,60.3,21.0,medium,2025-03-30T00:01:14.231619
a8d9617b-2da7-4b59-b89f-461827345214,ea1175e0-964d-46c2-9a87-a3aab5378408,dinner,227,30.4,50.5,13.4,medium,2025-04-12T00:01:14.231625
22376ab3-5ea5-4233-8e88-f482c4b9696c,ea1175e0-964d-46c2-9a87-a3aab5378408,dinner,641,36.1,34.2,14.5,high,2025-04-03T00:01:14.231632
53c8902b-bde4-43c1-a4db-17fcb118de36,ea1175e0-964d-46c2-9a87-a3aab5378408,dinner,861,28.1,61.9,26.8,low,2025-04-08T00:01:14.231639
092dbcc9-a77f-4fe3-92a5-79d98c37d532,ea1175e0-964d-46c2-9a87-a3aab5378408,dinner,578,29.1,32.7,25.4,medium,2025-04-08T00:01:14.231648
29d9d765-44f2-4112-a5a6-bd7745a9361a,a07bf308-ef6b-435b-b159-5e93288f0d40,breakfast,203,32.5,26.5,10.1,low,2025-03-31T00:01:14.231655
548869ce-eda1-4f34-a30f-3aa971ccfeeb,a07bf308-ef6b-435b-b159-5e93288f0d40,dinner,639,32.9,31.7,15.4,low,2025-04-06T00:01:14.231662
28d1469a-e877-43ff-9d32-531c3beb7728,a07bf308-ef6b-435b-b159-5e93288f0d40,dinner,340,7.9,63.1,20.8,medium,2025-03-28T00:01:14.231669
e51f8ac8-9603-402f-9810-4aade36419d9,a07bf308-ef6b-435b-b159-5e93288f0d40,breakfast,563,14.6,98.0,19.1,high,2025-04-13T00:01:14.231676
6ba7fd1b-b5a2-4fea-9778-2b70f2e8a231,a07bf308-ef6b-435b-b159-5e93288f0d40,snack,836,17.7,40.6,25.4,medium,2025-03-30T00:01:14.231682
031056e2-3698-4ae3-a043-d65cd667d8e2,44447b3b-a058-403e-a35a-042ba3eef9c3,lunch,794,5.7,28.2,21.6,medium,2025-04-15T00:01:14.231690
575f4499-f4a4-42a7-a73a-b019378ca51c,44447b3b-a058-403e-a35a-042ba3eef9c3,dinner,532,27.9,45.2,5.0,high,2025-03-25T00:01:14.231697
0469a7d1-bbc6-4968-8828-b5c9f3899f08,44447b3b-a058-403e-a35a-042ba3eef9c3,breakfast,519,16.4,65.0,23.5,medium,2025-03-25T00:01:14.231703
25aa9171-d14f-4ac2-91dc-143f904aaeae,ed803c84-c64d-4319-a9ab-7e947a269a7c,lunch,439,39.3,57.7,19.2,low,2025-04-14T00:01:14.231712
2d0b45ef-aa73-4693-b795-905619587d64,ed803c84-c64d-4319-a9ab-7e947a269a7c,lunch,667,32.7,22.8,29.3,medium,2025-04-06T00:01:14.231719
8c040588-5a5c-4be0-92d3-5760e3a611b7,ed803c84-c64d-4319-a9ab-7e947a269a7c,breakfast,307,28.7,89.7,27.2,high,2025-04-23T00:01:14.231726
131c4221-d811-4a6e-820e-afb25e2d41b1,ed803c84-c64d-4319-a9ab-7e947a269a7c,lunch,422,28.5,45.8,11.0,low,2025-03-24T00:01:14.231739
0dc72393-3b82-479f-8499-d2e7a09af356,ed803c84-c64d-4319-a9ab-7e947a269a7c,snack,370,22.3,67.0,9.4,low,2025-03-30T00:01:14.231746
c8395888-5f83-4e71-a05a-2236ac0f1600,ed803c84-c64d-4319-a9ab-7e947a269a7c,snack,864,26.0,30.6,8.5,high,2025-04-20T00:01:14.231753
9e6b98aa-3ff4-4461-9112-0c77af73601b,3eb6a659-e6f3-4700-844c-817f5d710db7,lunch,624,15.0,81.9,19.3,medium,2025-04-10T00:01:14.231761
5c0a6d33-1da2-46b5-8c28-a9dce31b0db6,3eb6a659-e6f3-4700-844c-817f5d710db7,lunch,352,7.8,88.2,23.1,low,2025-04-06T00:01:14.231768
b257096c-5a92-4441-aa56-c7b7f8e0c4ba,3eb6a659-e6f3-4700-844c-817f5d710db7,breakfast,856,25.8,64.1,17.9,high,2025-04-11T00:01:14.231775
bf169d2b-1d86-42b2-b554-0737eaaac569,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,lunch,886,27.4,90.4,8.4,high,2025-04-05T00:01:14.231782
daac2d5b-6b35-4ed4-9d99-b219e00d9938,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,lunch,532,7.0,95.6,24.1,high,2025-04-16T00:01:14.231790
a0b33958-4b20-479b-85dd-876036aec685,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,breakfast,739,36.7,54.5,5.9,high,2025-03-24T00:01:14.231796
6960f4e9-94d7-45e6-be50-22fc8710b3c0,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,snack,599,35.6,23.5,16.7,low,2025-03-30T00:01:14.231803
3fd30fb8-108d-4f2e-8d35-52440cfd8226,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,breakfast,319,27.1,94.9,20.6,low,2025-03-29T00:01:14.231811
bce3d304-2699-44ba-aa3f-c1eccde5c5fb,6c4c2955-8362-4c6c-aecb-28c3ddfa24fe,breakfast,889,27.7,76.8,29.7,low,2025-03-25T00:01:14.231819
2b4a5814-a867-492b-89f8-802ac731d360,5dec2cfb-c1cc-4701-b845-90125572226a,dinner,643,25.1,59.4,7.6,low,2025-04-10T00:01:14.231828
1694925e-afd0-4c60-882d-6d65b4eeb28b,5dec2cfb-c1cc-4701-b845-90125572226a,dinner,854,19.8,77.6,18.6,medium,2025-04-06T00:01:14.231835
97ba6d58-bec8-4511-bee0-95c99ab6dd26,5dec2cfb-c1cc-4701-b845-90125572226a,lunch,880,28.6,21.3,17.0,high,2025-04-04T00:01:14.231842
a6c620d1-471b-4908-bef4-724f456a150a,5dec2cfb-c1cc-4701-b845-90125572226a,snack,843,35.0,44.6,13.0,high,2025-04-18T00:01:14.231850
a8da01fe-0320-46e7-be1f-75928246be13,76f4be18-97de-416d-9b8e-428912adb169,dinner,698,19.7,42.7,9.3,medium,2025-04-13T00:01:14.231857
c3b6256d-baed-4e5e-94e7-d316a4e74404,76f4be18-97de-416d-9b8e-428912adb169,dinner,795,6.2,53.0,29.9,high,2025-04-01T00:01:14.231864
1d54f02a-9b26-42de-9c32-c4a0d0e3d42c,76f4be18-97de-416d-9b8e-428912adb169,lunch,626,14.6,48.8,6.6,low,2025-04-14T00:01:14.231871
20f74875-49c0-4294-a1ed-538aad3e8695,76f4be18-97de-416d-9b8e-428912adb169,snack,573,27.7,33.0,18.3,medium,2025-04-08T00:01:14.231878
1dd3cc88-a1a4-4929-b0b9-b1b3c8e95f63,76f4be18-97de-416d-9b8e-428912adb169,lunch,277,32.3,21.2,26.8,medium,2025-04-06T00:01:14.231884
d35a7fad-e8ef-4dff-9e0d-0b2e6212173f,76f4be18-97de-416d-9b8e-428912adb169,breakfast,318,10.5,38.1,14.0,low,2025-03-27T00:01:14.231892
37cf68ee-bd7d-4071-9533-5c7c4acbbb4d,dec85b5c-586c-46da-aaf0-3da841759e7e,breakfast,602,6.6,42.6,20.5,high,2025-04-06T00:01:14.231900
80d2996e-0c2b-4f4e-955d-0384f832320a,dec85b5c-586c-46da-aaf0-3da841759e7e,breakfast,773,11.9,32.9,15.8,medium,2025-04-10T00:01:14.231906
77df636a-5121-4689-b73d-07140d8b0b30,dec85b5c-586c-46da-aaf0-3da841759e7e,breakfast,214,26.2,75.6,10.3,medium,2025-03-24T00:01:14.231913
a6c59b8b-b4cd-4bf6-9eb7-97fd321735cf,34fa657e-618a-46c5-ade3-56f01f3fa04e,breakfast,553,27.3,45.8,20.3,medium,2025-04-01T00:01:14.231920
75f4730a-24c5-4b6a-b4b5-5d943adb730b,34fa657e-618a-46c5-ade3-56f01f3fa04e,dinner,753,10.5,51.1,15.9,low,2025-04-13T00:01:14.231927
6fa22b59-a1e2-46e0-a8f9-6dde7b475bbd,34fa657e-618a-46c5-ade3-56f01f3fa04e,snack,297,37.2,48.7,20.4,high,2025-04-13T00:01:14.231934
1e83d8fe-06e8-43fc-a623-88fc4d0ea5cf,34fa657e-618a-46c5-ade3-56f01f3fa04e,lunch,777,37.3,36.4,5.9,high,2025-03-31T00:01:14.231942
ec403902-ff21-4931-9676-2a8fc76caeb7,34fa657e-618a-46c5-ade3-56f01f3fa04e,snack,572,8.5,23.7,11.6,medium,2025-04-17T00:01:14.231949
44917fb8-dbcb-4100-a6b1-7c9375c37e84,34fa657e-618a-46c5-ade3-56f01f3fa04e,lunch,672,36.7,65.9,16.5,high,2025-03-29T00:01:14.231956
f08736db-cbdf-4a45-9367-40889d2663d4,3dc9cfc2-57ad-4813-ae46-ba7a9e43a963,snack,464,39.7,75.5,26.0,high,2025-03-30T00:01:14.231964
2470122f-f05d-4408-a5e2-d4dd04b2959c,3dc9cfc2-57ad-4813-ae46-ba7a9e43a963,lunch,300,17.8,85.0,22.4,medium,2025-03-29T00:01:14.231971
2c953f30-a8e6-45d5-b648-9007b4886bdf,3dc9cfc2-57ad-4813-ae46-ba7a9e43a963,lunch,228,15.8,93.2,6.4,medium,2025-03-28T00:01:14.231978
c225826e-2ed7-4eca-9026-b8049448cdf7,3dc9cfc2-57ad-4813-ae46-ba7a9e43a963,snack,788,37.5,64.0,5.1,high,2025-03-27T00:01:14.231985
0ef96bc1-04d3-4a59-9e74-49cf929a9303,3dc9cfc2-57ad-4813-ae46-ba7a9e43a963,snack,488,30.1,86.4,13.9,medium,2025-04-07T00:01:14.231992
694718e0-a836-4ecf-8d63-6db4e495f710,fb0e1da7-34a8-49af-b23e-68f4a3f8eb16,dinner,678,35.6,68.1,12.5,low,2025-03-29T00:01:14.232000
5d8a0f62-8a44-4546-8a6c-0d6955275a1d,fb0e1da7-34a8-49af-b23e-68f4a3f8eb16,breakfast,274,24.1,26.1,10.0,medium,2025-03-31T00:01:14.232007
9d02dd79-8ada-45ba-a4d8-c8c315ff38ee,fb0e1da7-34a8-49af-b23e-68f4a3f8eb16,snack,485,32.0,61.2,12.8,high,2025-04-16T00:01:14.232013
a2ecc61a-7a6b-4a97-9142-0c66b000312d,8493a387-d456-41d0-86b9-8a6c35db6e12,breakfast,547,39.5,98.5,22.7,medium,2025-04-02T00:01:14.232021
8ebc2ed9-b6bf-4a2a-8b1e-89788558872b,8493a387-d456-41d0-86b9-8a6c35db6e12,lunch,348,6.5,33.1,15.5,high,2025-03-30T00:01:14.232027
250db218-6996-4b56-928e-a35ac9282708,8493a387-d456-41d0-86b9-8a6c35db6e12,lunch,301,15.1,52.9,13.1,medium,2025-04-10T00:01:14.232035
ba6ed676-375f-477f-8fcd-6008287a1cde,8493a387-d456-41d0-86b9-8a6c35db6e12,breakfast,870,22.2,34.5,7.7,medium,2025-04-05T00:01:14.232043
cf7a5604-2a07-46b5-ae63-97edca9566c1,d285f612-6fdb-421f-a3f4-75c73f4252cf,lunch,578,33.6,27.1,15.7,high,2025-04-12T00:01:14.232051
9ced6557-697a-41f3-9879-944455f70750,d285f612-6fdb-421f-a3f4-75c73f4252cf,snack,208,28.1,69.4,25.0,low,2025-04-06T00:01:14.232058
77fde623-ea33-4ee0-aba2-46c220dbc0e1,d285f612-6fdb-421f-a3f4-75c73f4252cf,snack,651,29.7,81.2,12.1,low,2025-03-24T00:01:14.232064
48f25b0b-94ad-4a3d-81d3-06e17d3978db,d285f612-6fdb-421f-a3f4-75c73f4252cf,lunch,817,16.1,37.8,19.1,high,2025-04-16T00:01:14.232071
c9ad3dfa-6096-4b63-abf8-fa8fbd12d9fe,d285f612-6fdb-421f-a3f4-75c73f4252cf,breakfast,221,36.9,63.7,16.5,medium,2025-03-29T00:01:14.232078
ae6f9d1c-4041-4118-bfbf-6d1b4cf2941d,d285f612-6fdb-421f-a3f4-75c73f4252cf,dinner,537,29.0,48.2,25.1,medium,2025-04-08T00:01:14.232085
d1a46331-1189-4f6d-8f3a-c177ab8bbac4,8528fe65-3e97-483e-a7ea-a00b4586bdbf,lunch,218,13.7,96.8,19.6,medium,2025-04-13T00:01:14.232093
34def4d1-9465-4638-b2be-ef523fd4a4e8,8528fe65-3e97-483e-a7ea-a00b4586bdbf,lunch,862,19.0,37.8,26.9,high,2025-04-15T00:01:14.232101
ee164bd9-cd88-44e9-afb0-73dbab6f3a4c,8528fe65-3e97-483e-a7ea-a00b4586bdbf,dinner,742,15.7,68.8,6.6,low,2025-03-28T00:01:14.232108
ccd91397-b9aa-4e8a-a698-2f864ba1c36e,cd0deb35-e870-4c12-ba47-6072d89086c2,breakfast,893,14.1,64.0,8.0,low,2025-04-23T00:01:14.232115
d4b42881-9632-47be-8d03-048bd45fd65a,cd0deb35-e870-4c12-ba47-6072d89086c2,dinner,427,22.4,88.8,13.4,medium,2025-03-28T00:01:14.232123
3fbf3490-48b5-4429-bdd9-2740b8758b1d,cd0deb35-e870-4c12-ba47-6072d89086c2,breakfast,373,22.0,47.3,28.4,low,2025-04-04T00:01:14.232130
8c465919-c2d7-4f3f-bc82-e0145a308ce3,991fd8d3-9be2-4c06-8d3f-7759872c9eed,lunch,432,8.3,40.6,23.2,high,2025-04-16T00:01:14.232139
8dd615c3-3c1e-49ee-9f7c-147522b61789,991fd8d3-9be2-4c06-8d3f-7759872c9eed,snack,503,32.9,98.8,14.7,high,2025-03-25T00:01:14.232147
2a2e1c33-a5c1-4d63-8689-370f5e3abefe,991fd8d3-9be2-4c06-8d3f-7759872c9eed,snack,897,8.6,67.2,11.5,low,2025-04-09T00:01:14.232153
3e05bcdf-63df-4f30-a257-c2516e6059e3,991fd8d3-9be2-4c06-8d3f-7759872c9eed,lunch,673,23.8,41.6,13.9,medium,2025-04-22T00:01:14.232161
a8dedf2d-6a45-4ba6-994e-c9a2a7692d85,991fd8d3-9be2-4c06-8d3f-7759872c9eed,lunch,350,11.6,73.7,28.7,low,2025-04-10T00:01:14.232168
58bdd9c4-b7c0-4ff0-ac77-e1aa2c2942fa,991fd8d3-9be2-4c06-8d3f-7759872c9eed,breakfast,689,15.3,24.0,9.4,medium,2025-04-08T00:01:14.232175
4cd677e6-3304-468b-bc86-b60f87a8dbb4,77187882-06d6-4ca7-a66e-596ea94f8f72,dinner,231,24.2,59.3,6.5,medium,2025-04-02T00:01:14.232184
e920baad-7973-4512-b179-2dea8c72b313,77187882-06d6-4ca7-a66e-596ea94f8f72,dinner,768,14.3,57.9,20.4,low,2025-04-17T00:01:14.232190
a5f61ac6-024b-448f-997b-ceb633d3ced3,77187882-06d6-4ca7-a66e-596ea94f8f72,lunch,887,25.4,60.4,12.1,low,2025-04-01T00:01:14.232197
98b93795-b89b-4198-98a2-eb62c741f135,77187882-06d6-4ca7-a66e-596ea94f8f72,snack,258,26.4,62.7,11.4,high,2025-04-07T00:01:14.232204
e472684e-59ca-4a78-bb45-b98809e1287a,77187882-06d6-4ca7-a66e-596ea94f8f72,lunch,888,34.3,42.8,24.5,high,2025-04-12T00:01:14.232212
b0a0add5-e0b2-49d7-97ec-e5943ad8a90e,f4c26773-3d65-4c2b-affc-941d5eb9eca2,lunch,220,17.5,68.3,7.3,low,2025-04-05T00:01:14.232220
5bcf3cc9-5736-4208-ae7b-4180e26c74f6,f4c26773-3d65-4c2b-affc-941d5eb9eca2,dinner,476,34.7,67.0,18.1,low,2025-03-28T00:01:14.232227
5e001241-0aaa-4094-ac4f-52fd2d08f4c4,f4c26773-3d65-4c2b-affc-941d5eb9eca2,lunch,818,23.2,28.8,7.6,low,2025-04-15T00:01:14.232236
a789a22c-a84b-4151-a667-8b40e83da6a4,d1cb666a-1a49-4147-9951-5f7fea96f897,breakfast,587,17.0,78.6,21.0,high,2025-04-09T00:01:14.232243
6ac1a7e8-3d48-4089-af7d-dfe1a36710a9,d1cb666a-1a49-4147-9951-5f7fea96f897,snack,625,11.0,71.0,12.0,high,2025-04-14T00:01:14.232250
5655623f-2998-467d-abdb-51f0cb59f4c5,d1cb666a-1a49-4147-9951-5f7fea96f897,lunch,403,14.8,67.7,21.1,medium,2025-04-01T00:01:14.232257
50920615-1caa-4dff-b761-67fd6c9aa89a,d1cb666a-1a49-4147-9951-5f7fea96f897,snack,551,11.2,77.9,10.9,low,2025-04-23T00:01:14.232264
277d4783-a3e7-42d6-be81-67cce130f909,d1cb666a-1a49-4147-9951-5f7fea96f897,lunch,220,30.6,90.0,17.1,low,2025-04-16T00:01:14.232271
aa63d449-875e-4c83-8fe5-01f65d0fb90b,25979576-4d1e-4335-80b0-cb02c9efb6b6,dinner,246,17.5,74.7,9.7,medium,2025-04-01T00:01:14.232278
d3042417-929c-4555-94d4-256e33d5a097,25979576-4d1e-4335-80b0-cb02c9efb6b6,dinner,868,11.7,47.2,19.1,low,2025-03-26T00:01:14.232286
acdc8a81-5dcf-4623-80fd-9dac27d7fd76,25979576-4d1e-4335-80b0-cb02c9efb6b6,snack,249,31.1,26.0,28.8,low,2025-04-20T00:01:14.232293
7a25ffa4-084d-4169-b97c-0a75728f57a6,76b1690a-ce6c-41c7-a47e-1f56a99221da,snack,535,5.6,63.5,23.5,low,2025-03-29T00:01:14.232301
5be144eb-18c6-4bf0-a24e-9468ede9ccf2,76b1690a-ce6c-41c7-a47e-1f56a99221da,snack,259,13.4,39.9,25.8,high,2025-04-10T00:01:14.232308
a7040259-9f7e-41b0-9adf-6e8f7db90f6c,76b1690a-ce6c-41c7-a47e-1f56a99221da,snack,584,37.9,41.5,5.8,high,2025-04-17T00:01:14.232315
f8acd7be-b48f-413d-9aba-ffd8d66ed6d0,76b1690a-ce6c-41c7-a47e-1f56a99221da,dinner,737,38.8,70.1,14.8,high,2025-04-22T00:01:14.232321
a5ab0aeb-c8f4-40d7-a048-1b710c1a7a1f,76b1690a-ce6c-41c7-a47e-1f56a99221da,dinner,641,8.4,34.7,17.3,low,2025-03-27T00:01:14.232329
33999c8d-fafb-4027-abec-bf68201282a5,96424324-11a0-4b53-bb48-2ee2ac9c1262,dinner,726,39.5,74.6,21.4,high,2025-04-14T00:01:14.232336
d769aac1-63f0-4f96-8d9f-eabe896e40e1,96424324-11a0-4b53-bb48-2ee2ac9c1262,breakfast,287,7.8,29.5,14.6,high,2025-04-17T00:01:14.232343
bc579d35-9caa-4e60-a7a7-0ed35305fc5c,96424324-11a0-4b53-bb48-2ee2ac9c1262,dinner,867,5.0,29.3,16.2,medium,2025-04-06T00:01:14.232350
8b8df561-3d82-488f-a317-c681012de3c1,96424324-11a0-4b53-bb48-2ee2ac9c1262,lunch,842,20.3,76.2,29.7,low,2025-04-08T00:01:14.232357
6997edea-1d71-459c-9531-3059514898ed,8e33442a-e54e-4fc1-988f-e4687362f784,snack,892,30.9,87.8,19.6,medium,2025-03-28T00:01:14.232365
df2e68b9-639f-4ea6-8c33-07e43b336c7c,8e33442a-e54e-4fc1-988f-e4687362f784,breakfast,521,24.8,27.5,26.1,high,2025-03-30T00:01:14.232371
5b799bbd-0ba0-4dbd-aafb-6b36b73c3251,8e33442a-e54e-4fc1-988f-e4687362f784,dinner,857,22.0,23.7,18.8,high,2025-04-03T00:01:14.232379
8a441c5c-b9f2-4804-b8af-21fc796553af,0f066d0d-97e6-4a83-bee8-ac092f53672b,dinner,728,18.3,53.8,14.1,high,2025-04-12T00:01:14.232386
2ce59c3d-d01c-474f-a254-9d75aa5c531f,0f066d0d-97e6-4a83-bee8-ac092f53672b,snack,672,15.9,58.8,20.4,medium,2025-04-08T00:01:14.232393
86690a2b-8320-4df4-91bc-c5bdd0379062,0f066d0d-97e6-4a83-bee8-ac092f53672b,dinner,703,6.8,92.3,10.2,medium,2025-03-26T00:01:14.232400
380a1e7f-e67b-47df-b8d8-2f4f5a65e900,0f066d0d-97e6-4a83-bee8-ac092f53672b,dinner,785,17.1,26.6,17.5,medium,2025-03-25T00:01:14.232407
f7da5130-7d4b-466d-85f6-2f4f41bf83ce,f932802a-6b8b-4c81-a13c-2de34deb569a,breakfast,397,15.9,79.8,25.5,high,2025-03-27T00:01:14.232414
8eef9aed-4872-491f-be06-17254498b391,f932802a-6b8b-4c81-a13c-2de34deb569a,dinner,457,10.0,92.7,22.5,medium,2025-03-28T00:01:14.232422
92b01adf-ace7-432f-b92d-78b6338002d4,f932802a-6b8b-4c81-a13c-2de34deb569a,lunch,498,32.1,29.9,16.8,high,2025-04-13T00:01:14.232429
1a8638ac-7998-4b59-87cf-0c04c292826e,f932802a-6b8b-4c81-a13c-2de34deb569a,snack,462,26.7,60.4,18.5,low,2025-04-04T00:01:14.232436
7ecf6782-7f4f-4620-bd56-c54f1a0f1b62,f932802a-6b8b-4c81-a13c-2de34deb569a,dinner,557,32.6,91.6,15.1,low,2025-04-12T00:01:14.232443
bb3291a2-ea35-4344-b877-5c3615d568dc,4a72d034-ddcd-4d1e-8666-43a5d6118b6a,snack,793,9.6,99.1,28.2,high,2025-04-12T00:01:14.232451
a1afb91b-fef0-4711-9334-68cae119951e,4a72d034-ddcd-4d1e-8666-43a5d6118b6a,dinner,736,16.9,85.5,15.5,medium,2025-04-12T00:01:14.232458
24420831-a107-4b49-9782-7edc400cf50e,4a72d034-ddcd-4d1e-8666-43a5d6118b6a,lunch,868,33.7,93.2,7.6,high,2025-03-29T00:01:14.232466
07bcfede-3825-420a-8a86-b05893ddddf9,4a72d034-ddcd-4d1e-8666-43a5d6118b6a,snack,577,19.6,81.5,19.2,medium,2025-03-27T00:01:14.232473
112f8da9-b986-4452-9cc9-105f4143ecc4,993bd35a-0333-4f52-b9d5-961d344cc945,dinner,509,26.6,67.0,6.5,high,2025-04-03T00:01:14.232481
3ed88e6e-73ab-4a82-8955-28fa3f7f51a5,993bd35a-0333-4f52-b9d5-961d344cc945,snack,815,20.0,30.4,13.2,high,2025-04-11T00:01:14.232488
540c9cd2-3e51-499b-a5f5-2a96f17fa368,993bd35a-0333-4f52-b9d5-961d344cc945,lunch,495,30.3,61.2,19.6,low,2025-03-28T00:01:14.232495
806d23bb-0c38-4c1f-b938-850b2c0d981c,993bd35a-0333-4f52-b9d5-961d344cc945,dinner,625,15.4,46.1,19.3,medium,2025-04-06T00:01:14.232502
2bae4bcf-8917-475d-8815-72bc6b1aa056,4fc2df0d-6b9f-4814-83f4-a07903428764,lunch,354,7.6,50.5,12.7,medium,2025-04-13T00:01:14.232510
24e1b045-60b5-43ef-8800-ca5a2bac8f55,4fc2df0d-6b9f-4814-83f4-a07903428764,snack,719,19.0,23.7,22.5,high,2025-04-13T00:01:14.232516
efc8d044-beee-4a08-a92b-4c77dfefa99c,4fc2df0d-6b9f-4814-83f4-a07903428764,snack,714,9.7,27.3,18.4,low,2025-04-20T00:01:14.232539
4d52221f-9570-41a9-b449-62d56634d9aa,28577756-727f-4c9b-ac14-0c3ab5606544,dinner,521,35.3,23.8,29.8,low,2025-04-21T00:01:14.232547
ac74fe91-57c2-4c04-97ea-c1ea08993f4c,28577756-727f-4c9b-ac14-0c3ab5606544,breakfast,505,37.4,89.5,8.7,low,2025-04-13T00:01:14.232554
6afef49c-c3c5-4b39-beba-c4bd22af824f,28577756-727f-4c9b-ac14-0c3ab5606544,lunch,470,8.7,48.2,28.1,medium,2025-04-17T00:01:14.232561
37a102bc-f880-4dc3-8707-3e36b1ad2ef9,28577756-727f-4c9b-ac14-0c3ab5606544,snack,702,15.0,32.8,11.9,medium,2025-04-14T00:01:14.232567
ed3cd731-8b9a-4ef4-b4dc-df5068f0b33b,d517c1e8-349e-46ac-9157-94d0e6c1de9d,dinner,662,39.2,87.6,20.3,high,2025-04-14T00:01:14.232575
60f00d71-b410-4ff3-b951-b6cfb0c7f99a,d517c1e8-349e-46ac-9157-94d0e6c1de9d,snack,867,16.1,50.6,14.7,low,2025-04-20T00:01:14.232581
10f093dd-3b76-448d-a58b-c565d676cdab,d517c1e8-349e-46ac-9157-94d0e6c1de9d,dinner,619,27.2,57.0,15.2,medium,2025-04-09T00:01:14.232588
6dd3ebdf-2a52-4553-87cd-af922c97d4cb,83cb3d02-95cb-4115-b77f-214775652cf8,lunch,726,39.9,62.3,26.9,low,2025-03-28T00:01:14.232596
7f6a1642-6458-4f0e-ba11-303630e6ff92,83cb3d02-95cb-4115-b77f-214775652cf8,lunch,627,33.9,31.2,23.5,low,2025-03-28T00:01:14.232603
7fcd570c-9077-4b39-87da-325c43e5b84f,83cb3d02-95cb-4115-b77f-214775652cf8,lunch,872,12.0,58.5,27.3,low,2025-04-11T00:01:14.232610
